6,80,65,26
74,62,46,64
60,23,49,42
23,21,60,35
46,14,71,56
28,58,49,45
35,61,57,64
81,53,45,30
59,45,22,64
41,74,60,25
44,75,69,49
43,55,57,67
33,11,67,76
7,38,45,39
32,62,46,26
62,44,53,48
2,94,49,22
42,33,73,56
54,58,48,68
0,58,64,59
19,32,69,34
7,106,66,19
6,19,71,62
1,31,69,84
19,70,54,27
10,5,52,57
10,59,64,49
32,39,48,23
86,41,23,70
11,33,71,62
32,35,66,57
38,35,49,16
10,50,49,28
91,48,26,42
65,35,61,80
19,20,56,68
51,62,47,34
81,64,39,58
44,79,46,32
10,46,69,20
11,63,69,41
48,72,46,35
70,79,55,33
38,27,52,60
48,67,45,28
17,1,62,62
59,18,53,19
16,9,49,52
59,48,63,49
27,24,63,25
7,33,51,46
83,71,40,51
49,78,42,44
39,8,51,69
69,58,54,47
56,82,46,37
44,27,38,51
38,68,50,30
6,28,58,63
39,77,55,46
40,57,57,9
19,55,67,61
76,19,50,21
13,26,50,39
7,64,66,53
32,40,53,44
37,2,31,52
43,26,65,56
56,33,56,60
21,32,65,39
25,8,72,60
10,62,69,51
56,76,35,46
58,6,46,57
71,21,52,37
21,16,72,66
20,10,53,52
37,44,50,39
7,51,41,25
10,26,69,53
59,33,17,46
71,49,53,53
97,36,20,42
7,59,39,65
81,30,35,55
44,16,58,22
17,50,31,55
55,65,41,62
30,49,45,59
62,42,22,55
92,40,34,72
55,3,72,33
19,21,46,71
30,1,56,31
40,11,65,53
5,37,71,26
2,83,56,36
69,27,53,37
19,0,27,43
46,66,60,29
90,29,17,43
33,38,65,81
53,37,28,44
27,47,60,22
30,1,70,67
5,19,53,39
25,50,71,71
23,52,65,53
11,71,50,31
68,18,50,44
2,56,53,31
74,15,33,62
52,33,59,57
62,46,63,61
21,68,72,10
30,27,63,14
27,50,51,53
42,63,53,37
11,61,56,51
9,3,62,80
67,77,45,49
7,62,51,63
57,81,67,46
29,62,72,63
45,57,72,67
20,33,48,60
37,91,63,16
73,60,50,56
51,72,70,49
66,9,46,55
3,1,51,40
55,42,41,28
64,47,49,32
21,52,62,42
10,73,33,42
29,28,54,46
14,58,48,30
56,47,46,32
27,60,56,47
32,13,58,23
10,42,32,80
72,14,22,43
33,97,53,23
23,36,63,39
11,0,94,36
29,14,48,27
38,32,55,81
32,17,72,40
15,33,70,29
30,63,72,59
21,51,57,29
39,50,64,58
33,0,51,34
31,51,46,35
49,34,48,40
61,40,54,30
0,36,40,26
65,44,47,72
71,42,40,42
38,3,44,28
31,40,51,24
16,19,71,69
60,116,50,4
60,24,39,64
17,51,71,48
49,29,66,49
45,101,65,25
33,20,53,46
16,34,20,61
39,92,56,21
8,35,69,43
7,4,60,33
72,7,53,35
37,21,65,72
31,65,49,43
35,86,51,33
12,74,46,46
45,39,53,40
32,22,70,39
33,25,46,49
0,16,54,5
42,67,60,23
26,7,51,32
19,37,49,30
23,11,46,46
69,78,17,46
65,16,54,30
29,25,56,30
10,30,49,32
47,45,44,39
33,105,44,14
21,32,67,49
17,59,57,52
45,81,71,35
10,28,27,42
46,75,43,12
38,16,72,39
27,73,49,19
1,16,42,24
29,30,42,18
67,46,39,59
38,67,55,33
38,16,67,36
26,65,26,50
15,85,52,28
26,42,69,25
46,32,53,45
33,0,56,19
66,48,60,44
13,49,54,55
55,65,62,24
0,19,71,60
45,58,61,63
12,20,65,90
53,24,51,64
72,26,49,47
28,13,71,51
51,26,54,16
35,42,67,57
55,65,60,48
21,37,44,38
40,14,67,69
78,14,47,33
21,9,21,66
65,30,33,67
44,3,48,39
39,50,50,24
21,5,53,30
83,80,42,36
81,78,41,48
44,58,51,54
62,10,56,40
58,11,33,72
85,41,10,80
8,74,44,49
36,72,56,55
62,40,48,45
66,11,60,37
10,54,62,46
65,51,52,53
11,48,46,31
6,85,51,32
37,90,50,32
67,85,48,26
3,63,58,21
32,57,73,68
53,18,64,62
16,27,58,51
69,10,55,29
73,44,45,55
