76,57,24,58
74,41,12,70
27,10,18,68
17,23,30,72
27,65,19,60
0,28,32,71
8,35,27,90
85,28,6,76
42,1,16,58
77,27,42,32
72,60,24,56
56,46,44,58
11,41,30,78
54,63,35,48
55,41,19,72
99,7,25,50
5,23,49,46
40,49,45,50
48,7,26,53
0,21,17,48
73,12,48,66
65,21,34,67
71,48,19,67
65,34,28,69
2,11,62,46
33,58,44,68
0,26,14,55
59,8,49,68
62,6,57,13
58,40,67,42
74,22,19,58
3,44,33,58
70,15,23,49
40,23,17,58
10,37,40,77
47,47,14,64
43,8,46,65
27,7,19,54
14,44,54,48
53,67,35,52
96,19,28,92
26,41,46,62
9,10,48,40
81,44,35,47
12,16,24,92
70,43,40,60
78,30,40,49
38,36,67,74
65,55,53,65
48,49,45,46
37,39,19,46
39,46,32,52
64,8,37,67
60,48,24,67
88,29,25,41
81,30,43,50
51,2,23,73
16,39,24,49
76,69,21,48
19,32,44,49
64,30,39,79
6,26,20,44
60,1,26,69
28,22,67,59
12,30,30,69
46,69,42,49
3,38,35,64
51,67,32,58
94,36,16,54
14,61,43,46
49,7,45,68
86,3,40,67
69,32,40,67
33,25,39,85
40,58,36,69
21,43,48,40
48,28,42,82
90,54,23,48
23,10,55,60
48,40,36,62
83,23,32,52
4,35,55,62
8,61,54,64
101,54,13,47
70,38,47,68
76,6,11,46
10,24,58,67
38,27,10,49
16,55,28,62
39,37,30,85
60,10,14,49
12,1,27,63
58,4,31,71
17,15,66,71
23,24,19,65
46,52,54,47
101,46,14,48
49,2,15,48
25,35,27,64
109,59,17,48
87,24,23,73
56,16,21,101
22,7,56,54
92,23,31,61
16,8,20,54
47,37,14,55
41,36,65,72
60,33,38,56
80,58,27,58
87,26,21,48
33,45,40,71
16,52,16,43
3,24,40,62
97,16,30,51
21,5,15,42
37,10,39,54
62,7,27,74
101,17,25,105
56,27,64,51
25,38,51,48
53,5,53,89
96,61,20,51
23,15,30,67
59,32,44,65
51,42,22,74
5,20,69,72
76,45,29,66
21,56,26,67
46,58,45,24
59,30,33,69
47,42,39,67
43,21,21,65
14,58,32,51
64,29,39,57
95,64,14,42
67,8,24,67
48,62,26,56
70,68,40,56
53,32,24,76
96,63,17,46
40,58,12,57
40,47,37,65
56,21,19,54
39,69,65,55
0,26,52,73
26,53,26,46
48,71,23,52
37,2,12,61
19,5,17,47
87,35,28,55
6,76,48,42
32,20,48,54
37,56,34,46
73,0,36,48
82,40,28,55
56,56,41,37
50,78,27,40
71,10,28,58
61,30,19,58
101,64,23,58
23,32,35,67
81,57,18,51
68,2,23,61
10,7,28,110
114,34,7,54
79,34,21,69
50,51,50,42
60,5,37,67
65,49,57,40
16,23,64,70
28,26,23,65
56,14,30,82
71,55,30,49
89,49,33,71
1,67,26,51
51,62,19,57
24,34,23,52
83,85,27,41
67,55,16,55
10,20,23,91
79,45,38,53
51,41,14,51
61,26,61,44
45,49,32,42
85,11,19,48
16,2,23,65
84,12,12,68
53,16,24,72
71,33,28,49
0,5,48,65
12,25,45,4
27,76,56,32
17,66,12,57
20,40,13,56
58,46,49,70
32,26,60,49
23,37,51,60
89,13,21,102
62,17,35,71
34,31,35,48
70,43,55,44
21,5,46,67
81,28,21,60
62,19,32,72
21,6,61,73
6,43,20,48
23,80,58,42
95,9,14,56
12,38,55,60
39,15,16,110
48,33,20,47
10,59,18,61
0,31,21,68
68,1,19,80
9,28,56,38
110,5,14,63
50,21,67,92
92,67,19,50
46,80,25,45
13,24,25,55
0,73,12,43
41,57,30,54
76,7,46,46
33,2,36,91
106,28,15,84
16,6,22,44
80,62,45,52
61,22,33,60
61,61,15,64
87,15,24,54
80,35,14,55
16,13,24,56
69,69,34,53
71,31,13,51
61,38,19,43
39,76,58,24
92,6,29,71
38,32,29,71
57,28,49,64
45,11,49,69
77,30,21,55
79,35,28,51
10,58,36,63
56,71,14,49
23,76,17,47
72,5,23,52
30,41,10,53
1,28,17,56
46,54,21,61
70,46,10,45
